Date,Conductance,LocationIdentifier,HydrologicCondition,HydrologicEvent,,,,,,,,,,,,,,,,,,,,,ProjectIdentifier,ActivityConductingOrganizationText,ActivityCommentText,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultStatusIdentifier,ActivityStartTime/Time
1980-07-11,302,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,13:10:00
1980-07-14,331,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,12:15:00
1980-07-14,340,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,Unknown,Historical,14:00:00
1980-07-25,441,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,14:00:00
1980-07-31,483,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,16:15:00
1980-08-07,552,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,12:30:00
1980-08-13,633,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,12:25:00
1980-08-22,650,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,10:00:00
1980-08-22,650,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,Unknown,Historical,10:40:00
1980-08-29,660,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,09:45:00
1980-08-29,610,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,Unknown,Historical,10:30:00
1980-09-02,690,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,Unknown,Historical,12:50:00
1980-09-02,664,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,14:05:00
1980-09-11,662,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,09:10:00
1980-09-18,724,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,12:00:00
1980-09-25,724,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,11:40:00
1980-10-03,730,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,
1980-10-03,730,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,
1980-10-10,700,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,11:20:00
1980-10-10,728,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,11:20:00
1980-10-16,695,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,13:55:00
1980-10-16,644,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,13:55:00
1980-10-23,650,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,10:40:00
1980-10-23,657,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,10:40:00
1980-10-28,640,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,08:15:00
1980-10-28,649,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,08:15:00
1980-11-04,620,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,10:00:00
1980-11-04,655,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,10:00:00
1980-11-14,640,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,
1980-11-14,618,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,
1980-11-21,660,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,11:30:00
1980-11-21,646,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,11:30:00
1980-11-25,660,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,11:40:00
1980-11-25,597,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,11:40:00
1980-12-04,605,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,11:30:00
1980-12-04,637,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,11:30:00
1980-12-11,650,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,11:00:00
1980-12-11,662,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,11:00:00
1980-12-17,620,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,12:30:00
1980-12-17,618,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,12:30:00
1980-12-24,610,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,12:15:00
1980-12-24,619,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,12:15:00
1980-12-31,650,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,14:30:00
1980-12-31,636,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,14:30:00
1981-01-08,650,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,14:00:00
1981-01-08,662,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,14:00:00
1981-01-16,570,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,14:30:00
1981-01-16,633,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,14:30:00
1981-01-22,680,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,10:30:00
1981-01-22,662,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,10:30:00
1981-01-29,650,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,17:15:00
1981-01-29,655,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,17:15:00
1981-02-06,630,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,12:30:00
1981-02-06,655,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,12:30:00
1981-02-13,700,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,15:50:00
1981-02-13,665,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,15:50:00
1981-02-20,645,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,11:30:00
1981-02-20,645,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,11:30:00
1981-02-26,650,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,08:30:00
1981-02-26,648,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,08:30:00
1981-03-06,700,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,11:00:00
1981-03-06,692,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,11:00:00
1981-03-13,680,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,12:00:00
1981-03-13,680,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,12:00:00
1981-03-18,650,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,09:45:00
1981-03-18,651,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,09:45:00
1981-03-25,690,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,11:30:00
1981-03-25,648,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,11:30:00
1981-04-01,660,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,14:00:00
1981-04-01,692,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,14:00:00
1981-04-10,760,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,10:20:00
1981-04-10,651,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,10:20:00
1981-04-17,480,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,10:40:00
1981-04-17,498,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,10:40:00
1981-04-24,400,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,13:00:00
1981-04-24,390,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,13:00:00
1981-04-30,300,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,11:00:00
1981-04-30,338,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,11:00:00
1981-05-06,340,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,19:00:00
1981-05-06,358,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,19:00:00
1981-05-15,510,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,13:35:00
1981-05-15,514,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,13:35:00
1981-05-21,505,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,18:00:00
1981-05-21,503,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,18:00:00
1981-05-30,310,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,12:30:00
1981-05-30,317,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,12:30:00
1981-06-04,300,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,11:00:00
1981-06-04,284,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,11:00:00
1981-06-12,215,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,09:45:00
1981-06-12,232,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,09:45:00
1981-06-19,430,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,10:30:00
1981-06-19,390,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,10:30:00
1981-06-26,400,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,11:20:00
1981-06-26,394,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,11:20:00
1981-07-01,480,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,11:30:00
1981-07-01,435,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,11:30:00
1981-07-10,505,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,12:30:00
1981-07-10,467,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,12:30:00
1981-07-16,560,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,12:00:00
1981-07-16,509,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,12:00:00
1981-07-22,590,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,15:00:00
1981-07-22,493,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,15:00:00
1981-07-31,700,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,11:50:00
1981-07-31,650,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,11:50:00
1981-08-06,790,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,08:30:00
1981-08-06,711,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,08:30:00
1981-08-12,740,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,16:30:00
1981-08-12,684,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,16:30:00
1981-08-21,780,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,13:30:00
1981-08-21,649,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,13:30:00
1981-08-28,800,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,15:30:00
1981-08-28,674,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,15:30:00
1981-09-04,780,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,12:00:00
1981-09-04,726,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,12:00:00
1981-09-11,710,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,09:30:00
1981-09-11,660,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,09:30:00
1981-09-18,690,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,14:00:00
1981-09-18,633,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,14:00:00
1981-09-21,680,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,11:10:00
1981-09-21,661,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,Organization other than U.S. Geological Survey,,USGS,USGS,Unknown,Historical,11:10:00
1981-10-01,690,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,U.S. Bureau of Reclamation,,USGS,USGS,Unknown,Historical,12:45:00
1981-10-01,663,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,U.S. Bureau of Reclamation,,USGS,USGS,Unknown,Historical,12:45:00
1981-10-08,680,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,U.S. Bureau of Reclamation,,USGS,USGS,Unknown,Historical,15:15:00
1981-10-08,585,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,U.S. Bureau of Reclamation,,USGS,USGS,Unknown,Historical,15:15:00
