OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate,ProviderName
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98002393,Sample-Routine,Water,Surface Water,1980-05-13,11:30:00,MDT,,,,,,,,,,,,Organization other than U.S. Geological Survey,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,98,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.96601002,Sample-Routine,Water,Surface Water,1966-05-07,,,,,,,,,,,,,,,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,98,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.96300462,Sample-Routine,Water,Surface Water,1963-06-12,,,,,,,,,,,,,,,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,98,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00604816,Sample-Routine,Water,Bulk deposition,2006-03-30,12:45:00,MST,,,,,,,,,,,,USGS - Colorado Water Science Center,USGS-392535107224600,USGSCORL Lab ID = 14029,,Not applicable,Not applicable,USGS,USGS,USGS,Unknown,,Alkalinity,Total,-0.02,mg/l CaCO3,,Accepted,,Actual,,,,,,,00413,,,,,,TT060,USGS,"ANC or alkalinity, lab,Gran,auto","Analyst, 1952, v 77, p 661-671","USGS CO WSC Water-Quality Research Lab, Denver",,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.01701915,Sample-Routine,Water,Bulk deposition,2017-03-24,12:45:00,MDT,,,,,,,,,,,,USGS - Colorado Water Science Center,USGS-392535107224600,"USGSCORL LAB ID = 22864 ""L-1500049 Received May 26, 2017""",,Not applicable,Not applicable,USGS,USGS,USGS,Unknown,,Alkalinity,Total,0.06,mg/l CaCO3,,Accepted,,Actual,,,,,,,00413,,,,,,TT060,USGS,"ANC or alkalinity, lab,Gran,auto","Analyst, 1952, v 77, p 661-671","USGS CO WSC Water-Quality Research Lab, Denver",,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00109627,Sample-Routine,Water,Bulk deposition,2001-03-29,12:45:00,MST,,,,,,,,,,,,USGS - Colorado Water Science Center,USGS-392535107224600,USGSCORL Lab ID = 8080,,Not applicable,Not applicable,USGS,USGS,USGS,Unknown,,Alkalinity,Total,-0.09,mg/l CaCO3,,Accepted,,Actual,,,,,,,00413,,,,,,TT060,USGS,"ANC or alkalinity, lab,Gran,auto","Analyst, 1952, v 77, p 661-671","USGS CO WSC Water-Quality Research Lab, Denver",,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.01504215,Sample-Routine,Water,Bulk deposition,2015-03-27,12:00:00,MDT,,,,,,,,,,,,USGS - Colorado Water Science Center,USGS-392535107224600,USGSCORL Lab ID = 21872,,Not applicable,Not applicable,USGS,USGS,USGS,Unknown,,Alkalinity,Total,0.17,mg/l CaCO3,,Accepted,,Actual,,,,,,,00413,,,,,,TT060,USGS,"ANC or alkalinity, lab,Gran,auto","Analyst, 1952, v 77, p 661-671","USGS CO WSC Water-Quality Research Lab, Denver",,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00007492,Sample-Routine,Water,Bulk deposition,2000-03-27,12:45:00,MST,,,,,,,,,,,,USGS - Colorado Water Science Center,USGS-392535107224600,USGSCORL Lab ID = 7056,,Not applicable,Not applicable,USGS,USGS,USGS,Unknown,,Alkalinity,Total,-0.20,mg/l CaCO3,,Accepted,,Actual,,,,,,,00413,,,,,,TT060,USGS,"ANC or alkalinity, lab,Gran,auto","Analyst, 1952, v 77, p 661-671","USGS CO WSC Water-Quality Research Lab, Denver",,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00007489,Sample-Routine,Water,Bulk deposition,2000-03-29,12:00:00,MST,,,,,,,,,,,,USGS - Colorado Water Science Center,USGS-390835106485500,USGSCORL Lab ID = 7078,,Not applicable,Not applicable,USGS,USGS,USGS,Unknown,,Alkalinity,Total,-0.27,mg/l CaCO3,,Accepted,,Actual,,,,,,,00413,,,,,,TT060,USGS,"ANC or alkalinity, lab,Gran,auto","Analyst, 1952, v 77, p 661-671","USGS CO WSC Water-Quality Research Lab, Denver",,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.01106131,Sample-Routine,Water,Bulk deposition,2011-03-21,14:30:00,MDT,,,,,,,,,,,,USGS - Colorado Water Science Center,USGS-392535107224600,USGSCORL Lab ID = 19014,,Not applicable,Not applicable,USGS,USGS,USGS,Unknown,,Alkalinity,Total,0.27,mg/l CaCO3,,Accepted,,Actual,,,,,,,00413,,,,,,TT060,USGS,"ANC or alkalinity, lab,Gran,auto","Analyst, 1952, v 77, p 661-671","USGS CO WSC Water-Quality Research Lab, Denver",,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99406813,Sample-Routine,Water,Bulk deposition,1994-04-20,12:15:00,MDT,,,,,,,,,,,,USGS - Colorado Water Science Center,USGS-392535107224600,USGSCORL Lab ID = 2460,,Not applicable,Not applicable,USGS,USGS,USGS,Unknown,,Alkalinity,Total,-0.35,mg/l CaCO3,,Accepted,,Actual,,,,,,,00413,,,,,,TT060,USGS,"ANC or alkalinity, lab,Gran,auto","Analyst, 1952, v 77, p 661-671","USGS CO WSC Water-Quality Research Lab, Denver",,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.01801729,Sample-Routine,Water,Bulk deposition,2018-03-23,12:20:00,MDT,,,,,,,,,,,,USGS - Colorado Water Science Center,USGS-392535107224600,,,Not applicable,Not applicable,USGS,USGS,USGS,Unknown,,Alkalinity,Total,1.36,mg/l CaCO3,,Accepted,,Actual,,,,,,,00413,,,,,,TT060,USGS,"ANC or alkalinity, lab,Gran,auto","Analyst, 1952, v 77, p 661-671","USGS CO WSC Water-Quality Research Lab, Denver",,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.01601712,Sample-Routine,Water,Bulk deposition,2016-04-01,12:30:00,MDT,,,,,,,,,,,,USGS - Colorado Water Science Center,USGS-392535107224600,USGSCORL Lab ID = 22517,,Not applicable,Not applicable,USGS,USGS,USGS,Unknown,,Alkalinity,Total,1.39,mg/l CaCO3,,Accepted,,Actual,,,,,,,00413,,,,,,TT060,USGS,"ANC or alkalinity, lab,Gran,auto","Analyst, 1952, v 77, p 661-671","USGS CO WSC Water-Quality Research Lab, Denver",,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00208503,Sample-Routine,Water,Bulk deposition,2002-03-22,12:00:00,MST,,,,,,,,,,,,USGS - Colorado Water Science Center,USGS-392535107224600,USGSCORL Lab ID = 9725,,Not applicable,Not applicable,USGS,USGS,USGS,Unknown,,Alkalinity,Total,1.94,mg/l CaCO3,,Accepted,,Actual,,,,,,,00413,,,,,,TT060,USGS,"ANC or alkalinity, lab,Gran,auto","Analyst, 1952, v 77, p 661-671","USGS CO WSC Water-Quality Research Lab, Denver",,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00906778,Sample-Routine,Water,Bulk deposition,2009-04-02,16:10:00,MDT,,,,,,,,,,,,USGS - Colorado Water Science Center,USGS-392535107224600,USGSCORL Lab ID = 17412,,Not applicable,Not applicable,USGS,USGS,USGS,Unknown,,Alkalinity,Total,2.17,mg/l CaCO3,,Accepted,,Actual,,,,,,,00413,,,,,,TT060,USGS,"ANC or alkalinity, lab,Gran,auto","Analyst, 1952, v 77, p 661-671","USGS CO WSC Water-Quality Research Lab, Denver",,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00002091,Sample-Routine,Water,Surface Water,2000-04-24,12:30:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, normal stage",Snowmelt,10,USGS parameter code 82398,Equal width increment (ewi),US DH-95 plastic bottle,,Alkalinity,Dissolved,101,mg/l CaCO3,,Historical,,Actual,,,,,,,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00202582,Sample-Routine,Water,Surface Water,2002-04-25,14:10:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Rising stage,Snowmelt,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,103,mg/l CaCO3,,Accepted,,Actual,,,,,,,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,2002-05-02,,Lower Reporting Limit,1,mg/l CaCO3,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00204203,Sample-Routine,Water,Surface Water,2002-07-29,16:10:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09081000,L-2170139 recvd 8-02-02,,"Stable, low stage",Drought,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,109,mg/l CaCO3,,Accepted,,Actual,,,,,,,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,2002-08-08,,Lower Reporting Limit,1,mg/l CaCO3,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00100286,Sample-Routine,Water,Surface Water,2000-11-08,10:40:00,MST,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09081000,,,"Stable, low stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,113,mg/l CaCO3,,Accepted,,Actual,,,,,,,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00401635,Sample-Routine,Water,Surface Water,2004-04-20,14:25:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,113,mg/l CaCO3,,Accepted,,Actual,,,,,,Hold-time violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,2004-06-03,holding time exceededsee result comment,Lower Reporting Limit,2,mg/l CaCO3,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00301910,Sample-Routine,Water,Surface Water,2003-04-24,11:25:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, normal stage",Snowmelt,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,116,mg/l CaCO3,,Accepted,,Actual,,,,,,,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,2003-05-02,,Lower Reporting Limit,2,mg/l CaCO3,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99903651,Sample-Routine,Water,Surface Water,1999-08-19,09:00:00,MDT,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,119,mg/l CaCO3,,Historical,,Actual,,,,,,,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00300090,Sample-Routine,Water,Surface Water,2002-10-10,10:20:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, low stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,126,mg/l CaCO3,,Accepted,,Actual,,,,,,"value estimate, missed sample holding time due to instrument problems",29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,2002-12-06,,Lower Reporting Limit,2,mg/l CaCO3,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00304229,Sample-Routine,Water,Surface Water,2003-09-05,11:55:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, low stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,130,mg/l CaCO3,,Accepted,,Actual,,,,,,,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,2003-10-20,,Lower Reporting Limit,2,mg/l CaCO3,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00105744,Sample-Routine,Water,Surface Water,2001-08-30,10:05:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,131,mg/l CaCO3,,Accepted,,Actual,,,,,,,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00004470,Sample-Routine,Water,Surface Water,2000-08-21,12:25:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,132,mg/l CaCO3,,Historical,,Actual,,,,,,,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00102115,Sample-Routine,Water,Surface Water,2001-04-04,11:20:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Rising stage,Snowmelt,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,133,mg/l CaCO3,,Accepted,,Actual,,,,,,,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00400288,Sample-Routine,Water,Surface Water,2003-10-23,09:55:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, low stage",Drought,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,135,mg/l CaCO3,,Accepted,,Actual,,,,,,,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,2004-01-13,,Lower Reporting Limit,2,mg/l CaCO3,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00403988,Sample-Routine,Water,Surface Water,2004-09-09,10:45:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,"L-2540155 Changed field cond. value from 6.76 to correct apparent typo on ASR, 12/16/04, dm.",,"Stable, low stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,143,mg/l CaCO3,,Accepted,,Actual,,,,,,Hold-time violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,2004-10-21,holding time exceededsee result comment,Lower Reporting Limit,2,mg/l CaCO3,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00302335,Sample-Routine,Water,Surface Water,2003-05-28,15:05:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09073300,,,Rising stage,Snowmelt,30,USGS parameter code 82398,Single vertical,US DH-81,,Alkalinity,Dissolved,14.4,mg/l CaCO3,,Accepted,,Actual,,,,,,,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,2003-06-17,,Lower Reporting Limit,2,mg/l CaCO3,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00100287,Sample-Routine,Water,Surface Water,2000-11-08,16:25:00,MST,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, low stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,145,mg/l CaCO3,,Accepted,,Actual,,,,,,,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00200922,Sample-Routine,Water,Surface Water,2001-10-12,10:05:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, low stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,148,mg/l CaCO3,,Accepted,,Actual,,,,,,,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00204206,Sample-Routine,Water,Surface Water,2002-07-30,13:20:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,L-2170138 recvd 8-02-02,,"Stable, low stage",Drought,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,150,mg/l CaCO3,,Accepted,,Actual,,,,,,,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,2002-08-08,,Lower Reporting Limit,1,mg/l CaCO3,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00103301,Sample-Routine,Water,Surface Water,2001-05-30,17:20:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09073300,,,Peak stage,Snowmelt,30,USGS parameter code 82398,Single vertical,US DH-81,,Alkalinity,Dissolved,15.6,mg/l CaCO3,,Accepted,,Actual,,,,,,,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.01102240,Sample-Routine,Water,Surface Water,2011-06-09,17:45:00,MDT,,,,,,,,,,,,U.S. Geological Survey,USGS-09073400,,,"Stable, normal stage",Routine sample,70,USGS parameter code 82398,Grab sample  (dip),Open-Mouth Bottle,,Alkalinity,Dissolved,18.2,mg/l CaCO3,,Accepted,,Actual,,,,,,Hold-time violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57","USGS-National Water Quality Lab, Denver, CO",2011-06-28,holding time exceededsee result comment,Long Term Method Detection Level,4.0,mg/l CaCO3,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99903648,Sample-Routine,Water,Surface Water,1999-08-18,12:00:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09073300,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,20.8,mg/l CaCO3,,Historical,,Actual,,,,,,,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00105741,Sample-Routine,Water,Surface Water,2001-08-28,14:20:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09073300,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,25.0,mg/l CaCO3,,Accepted,,Actual,,,,,,,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00301908,Sample-Routine,Water,Surface Water,2003-04-23,11:50:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09073300,,,"Stable, normal stage",Snowmelt,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,25.9,mg/l CaCO3,,Accepted,,Actual,,,,,,,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,2003-05-02,,Lower Reporting Limit,2,mg/l CaCO3,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00002103,Sample-Routine,Water,Surface Water,2000-04-25,10:40:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09073300,,,"Stable, normal stage",Snowmelt,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,26.2,mg/l CaCO3,,Historical,,Actual,,,,,,,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00400284,Sample-Routine,Water,Surface Water,2003-10-21,14:20:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09073300,,,"Stable, low stage",Routine sample,40,USGS parameter code 82398,Multiple verticals,US DH-81,,Alkalinity,Dissolved,26.6,mg/l CaCO3,,Accepted,,Actual,,,,,,,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,2004-01-13,,Lower Reporting Limit,2,mg/l CaCO3,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00204202,Sample-Routine,Water,Surface Water,2002-07-29,13:50:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09073300,L-2170140 recvd 8-02-02,,"Stable, low stage",Drought,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,28.2,mg/l CaCO3,,Accepted,,Actual,,,,,,,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,2002-08-12,,Lower Reporting Limit,1,mg/l CaCO3,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00300086,Sample-Routine,Water,Surface Water,2002-10-08,11:50:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09073300,,,"Stable, low stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,29.2,mg/l CaCO3,,Accepted,,Estimated,,,,,,,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,2002-12-06,,Lower Reporting Limit,2,mg/l CaCO3,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.01004469,Sample-Routine,Water,Surface Water,2010-08-03,17:25:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09073400,,,"Stable, normal stage",Routine sample,70,USGS parameter code 82398,Grab sample  (dip),Open-Mouth Bottle,,Alkalinity,Dissolved,29.6,mg/l CaCO3,,Accepted,,Actual,,,,,,Hold-time violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57","USGS-National Water Quality Lab, Denver, CO",2010-08-19,holding time exceededsee result comment,Laboratory Reporting Level,8,mg/l CaCO3,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.01201154,Sample-Routine,Water,Surface Water,2012-02-07,12:05:00,MST,,,,,,,,,,,,U.S. Geological Survey,USGS-09073400,,,"Stable, low stage",Routine sample,70,USGS parameter code 82398,Grab sample  (dip),Open-Mouth Bottle,,Alkalinity,Dissolved,42.2,mg/l CaCO3,,Accepted,,Actual,,,,,,Hold-time violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57","USGS-National Water Quality Lab, Denver, CO",2012-03-07,holding time exceededsee result comment,Long Term Method Detection Level,4.6,mg/l CaCO3,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00302332,Sample-Routine,Water,Surface Water,2003-05-27,17:30:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09081000,,,Rising stage,Snowmelt,10,USGS parameter code 82398,Equal width increment (ewi),US D-95 plastic bottle,,Alkalinity,Dissolved,59.4,mg/l CaCO3,,Accepted,,Actual,,,,,,,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,2003-06-17,,Lower Reporting Limit,2,mg/l CaCO3,,NWIS
